"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
100827,"Los Angeles County, CA, USA","California, USA","United States","33.87147, -118.4049","Land (beach, shoreline and inland)",2019-12-09,,1,0,1,16.74,1.6251,0,51,16,5,0,153,0,9,65,4,7,2,1,8,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,11,0,3,0,0,0,0,0,4,24,0,0,0,0,15,0,0,404,797
100829,"Los Angeles County, CA, USA","California, USA","United States","33.87147, -118.4049","Land (beach, shoreline and inland)",2019-12-09,,1,0,1,16.74,1.6251,0,51,16,5,0,153,0,9,65,4,7,2,1,8,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,11,0,3,0,0,0,0,0,4,24,0,0,0,0,15,0,0,404,797
100830,"Alameda County, CA, USA","California, USA","United States","37.617392128682, -122.10498600827","Land (beach, shoreline and inland)",2019-09-21,"Hayward Shoreline",224,0,224,1000,4,0,57,150,26,37,239,13,60,112,15,127,72,35,25,93,6,5,33,19,16,12,9,1,0,4,33,10,13,12,0,0,24,6,12,18,1,11,0,0,4,2,0,1,0,581,605,349,2848
100831,"Alameda County, CA, USA","California, USA","United States","37.752628176958, -122.20895797145","Land (beach, shoreline and inland)",2019-09-21,"Damon Slough",106,0,106,1200,0.5,0,341,521,76,80,937,115,96,593,61,107,21,11,13,198,5,13,35,49,1,4,2,4,0,1,656,11,10,22,0,0,20,271,66,18,0,0,0,0,17,3,13,5,0,2468,764,2104,9732
100832,"Alameda County, CA, USA","California, USA","United States","37.766631521767, -122.27542015515","Land (beach, shoreline and inland)",2019-09-21,"South Shore/ Crown Beach",122,52,174,870,0.5,0,2817,920,171,59,388,197,68,214,106,74,65,42,79,75,68,57,14,48,13,16,7,26,0,8,197,27,53,22,0,2,71,223,12,53,12,12,0,0,17,11,34,11,0,2167,106,1899,10461
100835,"Alameda County, CA, USA","California, USA","United States","37.623572772802, -122.13714690625","Land (beach, shoreline and inland)",2019-09-21,"Hayward Shoreline",157,62,219,1095,0.5,0,412,316,33,14,291,28,130,19,30,227,10,118,60,63,30,37,251,35,9,3,7,15,0,10,283,46,63,22,0,1,15,54,33,73,2,24,0,0,22,2,9,8,0,573,292,1187,4857
100836,"Contra Costa County, CA, USA","California, USA","United States","38.040761194309, -122.26411938351","Land (beach, shoreline and inland)",2019-09-21,"Claeys Beach",12,1,13,115,0.5,0,175,1081,11,9,1147,26,34,98,60,48,6,6,22,25,1,0,11,6,2,1,2,7,0,6,1,1,7,2,0,0,0,21,8,13,0,2,0,0,1,17,8,3,0,235,197,1287,4587
100837,"Alameda County, CA, USA","California, USA","United States","37.752271074866, -122.2104326925","Land (beach, shoreline and inland)",2019-09-21,Oakport,9,1,10,10,0.25,0,12,61,8,12,205,8,26,114,24,12,13,6,6,28,0,0,21,19,2,0,0,0,0,1,20,5,6,10,0,0,0,33,14,1,0,1,0,0,6,1,9,4,0,50,50,50,838
100838,"Alameda County, CA, USA","California, USA","United States","37.731785679295, -122.20809556396","Land (beach, shoreline and inland)",2019-09-21,"Martin Luther King Jr. Shoreline",19,0,19,175,0.5,0,354,1075,270,416,1199,58,230,870,92,120,69,36,165,73,13,31,47,71,11,0,1,3,0,2,152,1,101,111,0,1,6,260,79,33,1,3,0,0,27,5,61,28,0,1673,160,2590,10498
100842,"Los Angeles County, CA, USA","California, USA","United States","33.80406, -118.39437","Land (beach, shoreline and inland)",2019-12-09,"Redondo Beach Cleanup Teaml",1,0,1,9.65,0.4474,0,2,9,5,0,14,0,11,34,2,4,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,5,10,0,0,0,0,6,0,0,132,252
100843,"Los Angeles County, CA, USA","California, USA","United States","33.80406, -118.39437","Land (beach, shoreline and inland)",2019-12-09,"Redondo Beach Cleanup Teaml",1,0,1,9.65,0.4474,0,2,9,5,0,14,0,11,34,2,4,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,5,10,0,0,0,0,6,0,0,132,252
100851,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
100852,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
100853,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
100854,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
100902,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.78,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,84,335
100903,"San Diego County, CA, USA","California, USA","United States","32.76189, -117.25033","Land (beach, shoreline and inland)",2019-12-10,"Great eco services",1,0,1,6.75,0.0139,0,19,0,0,0,10,0,1,6,1,1,1,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,39,123
100904,"San Diego County, CA, USA","California, USA","United States","32.76189, -117.25033","Land (beach, shoreline and inland)",2019-12-10,"Great eco services",1,0,1,6.76,0.0171,0,19,0,0,0,10,0,1,6,2,1,1,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,39,124
100905,"Ventura County, CA, USA","California, USA","United States","34.157284864745, -119.2246119375","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Silver Strand Beach",124,0,124,72,1.5,0,1048,411,44,17,34,99,18,93,42,28,26,16,10,36,40,24,15,11,1,22,29,46,0,0,55,0,14,1,0,2,27,27,5,12,3,3,0,0,4,2,0,3,0,314,119,840,3541
100906,"Ventura County, CA, USA","California, USA","United States","34.40907982924, -119.33755872216","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Lake Casitas",16,0,16,80,1,18,65,59,6,0,16,7,3,0,0,8,6,16,2,4,0,1,2,12,0,0,7,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,8,23,285
100910,"Ventura County, CA, USA","California, USA","United States","34.276445476311, -119.29317859161","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Ventura Promenade",506,0,506,368,1,0,1570,502,75,73,292,138,163,280,114,95,70,69,55,72,34,61,39,36,11,13,31,30,0,7,81,9,44,36,0,4,18,54,22,42,3,2,0,0,7,6,5,13,0,783,350,740,6049
100912,"Ventura County, CA, USA","California, USA","United States","34.276517031744, -118.88836493188","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Moorpark",43,0,43,300,3,0,170,93,38,12,21,33,30,29,10,31,35,12,7,36,4,16,12,12,0,0,1,0,0,0,19,3,7,4,0,0,2,10,1,21,11,1,0,0,0,0,0,1,0,17,206,118,1023
100913,"Ventura County, CA, USA","California, USA","United States","34.144713831975, -119.20046874264","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Port Hueneme Beach (West End at Hueneme Wharf Plaza)",45,0,45,350,1,41,157,53,18,3,0,0,67,26,12,57,39,54,10,61,70,29,29,21,0,4,1,0,0,0,3,2,0,4,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,21,754
100914,"Santa Barbara County, CA, USA","California, USA","United States","34.40325, -119.74318","Land (beach, shoreline and inland)",2019-12-10,"Explore Ecology-FTO, Laguna Blanca, PCW",17,0,17,0.46,0.089,0,5,7,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
100915,"Santa Barbara County, CA, USA","California, USA","United States","34.40325, -119.74318","Land (beach, shoreline and inland)",2019-12-10,"Explore Ecology-FTO, Laguna Blanca, PCW",17,0,17,0.46,0.089,0,5,7,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
100916,"Ventura County, CA, USA","California, USA","United States","34.410055547515, -119.08419840199","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Santa Paula Creek",6,27,33,50,0.75,14,63,81,0,0,78,149,0,100,22,31,28,51,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,209,91,506,1431
100918,"Ventura County, CA, USA","California, USA","United States","34.181944086921, -118.9524994241","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Thousand Oaks Borchard Park",231,0,231,300,1.6,0,488,587,32,30,138,81,79,95,59,131,62,88,77,195,43,87,31,32,0,6,2,31,0,3,84,6,15,20,0,4,13,33,17,143,5,1,0,0,0,0,0,0,0,115,711,699,4243
100919,"Ventura County, CA, USA","California, USA","United States","34.264633050735, -118.76185433869","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Simi Valley",147,0,147,1100,2,0,1263,563,185,68,411,304,131,150,49,209,149,76,70,30,33,34,32,34,0,0,21,7,0,2,54,26,9,14,0,2,32,135,9,19,3,2,0,0,3,1,23,3,0,213,685,304,5358
100920,"Ventura County, CA, USA","California, USA","United States","34.24472728092, -119.19228041637","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Santa Clara River Gateway",86,0,86,556,2,66,242,449,104,42,53,41,93,63,37,180,39,32,142,149,84,71,62,17,6,2,0,6,0,6,60,17,9,21,0,4,8,41,8,11,0,5,0,0,0,3,4,4,0,88,119,320,2642
100921,"Santa Barbara County, CA, USA","California, USA","United States","34.41687, -119.71353","Land (beach, shoreline and inland)",2019-12-10,"Explore Ecology- FTO Laguna Blanca, PCW",17,0,17,1.06,0.0404,0,7,15,0,0,4,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,42
100923,"Ventura County, CA, USA","California, USA","United States","34.404862804041, -118.93013886568","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day - Fillmore - Sespe Creek",52,0,52,792.5,1.5,0,413,318,11,36,107,58,45,60,13,69,49,37,55,40,9,46,29,37,1,1,0,3,0,3,12,7,7,16,0,2,2,2,5,31,0,6,0,0,10,13,0,3,0,35,409,132,2132
100925,"Ventura County, CA, USA","California, USA","United States","34.140113191134, -119.17632949035","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Ormond Beach Wetland",22,0,22,249,1.5,0,8,318,33,99,182,0,52,74,16,75,15,9,69,46,4,17,105,80,2,1,0,4,0,0,99,22,7,16,0,0,6,4,11,21,1,0,0,0,1,2,2,7,0,972,24,609,3013
100926,"Ventura County, CA, USA","California, USA","United States","34.225476087776, -119.25841698731","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-McGrath State Beach",48,26,74,175.5,0.5,29,45,246,19,52,75,23,24,51,3,55,48,31,22,64,8,17,24,50,2,6,1,23,0,0,176,21,11,0,0,0,9,1,6,54,2,1,0,0,0,1,0,5,0,475,213,508,2372
100930,"Ventura County, CA, USA","California, USA","United States","34.254803555149, -119.26754838323","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Marina Park",109,50,159,113.8,3,0,1392,283,52,55,117,0,31,88,35,65,81,87,14,32,7,23,21,23,14,24,115,20,0,11,77,6,19,19,0,0,24,28,1,14,10,0,0,0,6,4,2,2,0,265,190,645,3902
100932,"San Mateo County, CA, USA","California, USA","United States","37.591809505406, -122.34269452698","Land (beach, shoreline and inland)",2019-09-21,"Burlingame Bayfront",103,24,127,320,1,68,1296,648,154,77,283,392,267,92,88,327,402,160,161,172,68,107,71,59,60,35,135,31,0,29,149,45,64,91,0,44,109,125,28,69,45,73,0,0,22,44,15,13,0,275,877,666,7868
100933,"Ventura County, CA, USA","California, USA","United States","34.229731851065, -119.00328313849","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day - Calleguas Creek",41,20,61,250.5,1.5,49,26,148,8,4,28,5,11,16,3,129,45,44,20,61,32,11,13,4,0,2,0,0,0,2,91,12,16,1,0,6,3,5,3,115,1,0,0,0,3,0,0,2,0,43,144,324,1381
100944,"Ventura County, CA, USA","California, USA","United States","34.231992024989, -118.98950928436","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Mission Oaks Barranca",80,116,196,174.5,2,103,350,635,41,27,133,70,44,56,13,105,74,101,52,164,47,34,23,18,0,1,0,4,0,0,69,7,8,9,0,0,25,13,7,38,1,0,0,0,0,0,0,2,0,285,821,748,4025
100945,"Ventura County, CA, USA","California, USA","United States","34.248182951024, -119.26678994106","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Ventura Harbor Beaches",190,82,272,386.5,1,200,1761,579,31,50,212,161,48,112,46,41,49,42,20,65,25,38,17,23,1,31,41,15,0,10,172,13,50,11,0,0,13,17,7,29,2,5,0,0,6,0,0,2,0,1419,495,950,6609
100946,"Ventura County, CA, USA","California, USA","United States","34.281988103947, -119.31674429518","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Emma Wood Group Camp",27,3,30,4790,0.75,235,73,220,65,20,30,14,53,5,165,50,23,64,45,5,4,5,15,25,0,4,0,21,0,0,1,1,1,1,0,0,0,3,30,1,0,10,0,0,1,0,103,13,0,260,316,415,2062
100947,"Ventura County, CA, USA","California, USA","United States","34.139326436688, -119.18484930055","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Ormond Lagoon",41,0,41,1416,0.5,0,88,80,34,38,38,26,24,25,21,32,24,29,40,49,8,15,25,25,1,17,16,38,0,7,74,11,16,17,0,3,3,5,6,42,1,6,0,0,4,0,6,8,0,76,231,141,1350
101142,"Ventura County, CA, USA","California, USA","United States","34.165906201236, -119.04422764543","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Long Grade Creek",71,0,71,107.35,2,19,181,439,16,24,55,11,51,46,17,141,16,84,39,118,56,54,54,32,0,0,0,2,0,1,128,0,2,14,0,1,14,12,0,19,0,0,0,0,6,4,1,3,0,50,8,251,1950
101143,"Ventura County, CA, USA","California, USA","United States","34.444606915748, -119.24402191329","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Ojai",20,60,80,268,5,0,273,228,31,5,39,51,11,36,5,50,77,67,24,55,23,25,11,7,0,0,0,5,0,0,28,5,8,7,0,2,4,3,1,116,0,3,0,0,16,2,0,0,0,81,189,342,1830
101144,"Ventura County, CA, USA","California, USA","United States","34.18259934212, -119.23580847582","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Oxnard Beach Park",749,0,749,429,3,0,2084,1704,136,76,354,213,190,194,49,75,88,37,33,101,96,99,75,79,6,18,76,21,0,8,238,43,133,72,0,4,39,85,15,38,14,2,0,0,31,9,3,20,0,1668,444,2114,10784
101145,"Ventura County, CA, USA","California, USA","United States","34.14133398358, -119.19196222134","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Port Hueneme Beach (East of Pier)",550,0,550,3000,3,0,1327,433,141,121,203,92,242,160,129,73,62,40,113,67,88,118,110,145,51,30,68,38,0,11,218,80,17,21,0,2,30,56,14,64,0,3,0,0,12,11,5,31,0,494,193,930,6043
101146,"Ventura County, CA, USA","California, USA","United States","34.241763369814, -119.09918306085","Land (beach, shoreline and inland)",2019-09-21,"Ventura County Coastal Cleanup Day-Beardsley Wash",8,0,8,293,0.25,15,24,16,0,1,0,6,6,9,5,14,6,11,16,16,7,8,2,10,0,0,0,3,0,5,15,2,1,6,0,1,1,0,0,10,0,5,0,0,0,0,1,1,0,0,400,0,608
101152,"Santa Clara County, CA, USA","California, USA","United States","37.30902, -121.83776","Land (beach, shoreline and inland)",2019-12-10,"4th grade",1,0,1,8.76,0.3582,0,0,28,0,1,3,0,1,2,1,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,2,114
101156,"San Diego County, CA, USA","California, USA","United States","32.86358, -117.2536","Land (beach, shoreline and inland)",2019-12-10,#TeamPineapplePrincess,1,0,1,0.11,0.4377,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
101157,"San Diego County, CA, USA","California, USA","United States","32.86358, -117.2536","Land (beach, shoreline and inland)",2019-12-10,#TeamPineapplePrincess,1,0,1,0.11,0.4377,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
101158,"San Diego County, CA, USA","California, USA","United States","32.86358, -117.2536","Land (beach, shoreline and inland)",2019-12-10,#TeamPineapplePrincess,1,0,1,0.11,0.4377,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
101298,"San Diego County, CA, USA","California, USA","United States","32.76827, -117.24949","Land (beach, shoreline and inland)",2019-12-11,"Great eco services",1,0,1,17.77,0.5429,0,239,26,15,2,28,0,7,23,4,1,1,1,2,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,62,0,0,0,0,15,0,0,56,546
101299,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.78,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,84,335
101300,"San Diego County, CA, USA","California, USA","United States","32.76002, -117.25103","Land (beach, shoreline and inland)",2019-12-09,"Great eco services",1,0,1,8.18,0.2009,0,59,13,5,1,8,0,5,6,4,7,1,4,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,2,13,0,0,0,0,2,0,0,56,224
101301,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.79,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,85,336
101302,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.8,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,86,337
101303,"San Diego County, CA, USA","California, USA","United States","32.76991, -117.2501","Land (beach, shoreline and inland)",2019-12-09,"Great eco services",1,0,1,5.03,0.6819,0,20,11,0,1,9,0,0,3,1,3,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,99
101304,"San Diego County, CA, USA","California, USA","United States","32.76189, -117.25033","Land (beach, shoreline and inland)",2019-12-10,"Great eco services",1,0,1,6.75,0.0139,0,19,0,0,0,10,0,1,6,1,1,1,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,39,123
101305,"San Diego County, CA, USA","California, USA","United States","32.76827, -117.24949","Land (beach, shoreline and inland)",2019-12-11,"Great eco services",1,0,1,17.77,0.5429,0,239,26,15,2,28,0,7,23,4,1,1,1,2,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,62,0,0,0,0,15,0,0,56,546
101313,"Santa Barbara County, CA, USA","California, USA","United States","34.40347, -119.74342","Land (beach, shoreline and inland)",2019-12-11,"Explore Ecology- WRC, city h20 ",45,0,45,1.76,0.0489,0,9,11,0,0,3,0,1,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,45
101316,"Contra Costa County, CA, USA","California, USA","United States","38.012160371862, -121.72820509248","Land (beach, shoreline and inland)",2019-09-21,"Big Break",41,10,51,36,0.5,0,63,126,3,0,28,13,4,13,2,5,14,10,4,19,5,20,2,3,1,0,2,1,0,0,13,0,11,1,0,1,2,1,0,17,0,1,0,0,0,0,0,0,0,18,34,123,560
101317,"Contra Costa County, CA, USA","California, USA","United States","38.011549981405, -122.36689297011","Land (beach, shoreline and inland)",2019-09-21,"Point Pinole",142,0,142,275,0.5,0,53,321,16,1,148,31,44,40,12,80,8,4,97,138,2,1,4,3,5,7,10,2,0,0,116,7,2,35,0,0,9,8,2,7,0,0,3,0,0,1,0,0,0,5,28,8,1258
101339,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.78,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,84,335
101340,"San Diego County, CA, USA","California, USA","United States","32.76189, -117.25033","Land (beach, shoreline and inland)",2019-12-10,"Great eco services",1,0,1,6.76,0.0171,0,19,0,0,0,10,0,1,6,2,1,1,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,39,124
101341,"San Diego County, CA, USA","California, USA","United States","32.76184, -117.25036","Land (beach, shoreline and inland)",2019-12-12,"Great eco services",1,0,1,10.05,0.0176,0,22,10,2,0,6,0,4,5,2,3,2,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,7,19,0,0,0,0,0,0,0,24,142
101342,"San Diego County, CA, USA","California, USA","United States","32.76184, -117.25036","Land (beach, shoreline and inland)",2019-12-12,"Great eco services",1,0,1,10.05,0.0176,0,22,10,2,0,6,0,4,6,2,3,2,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,7,19,0,0,0,0,0,0,0,24,143
101343,"San Mateo County, CA, USA","California, USA","United States","37.488123467143, -122.45575417636","Land (beach, shoreline and inland)",2019-09-21,"Roosevelt Beach",15,5,20,20,0.25,0,52,58,0,0,8,19,2,6,2,1,2,0,6,0,0,0,1,0,0,7,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,120,0,200,494
101344,"San Mateo County, CA, USA","California, USA","United States","37.496617226274, -122.46385440841","Land (beach, shoreline and inland)",2019-09-21,"Mirada Surf",7,5,12,20,3,0,100,77,5,0,23,3,15,2,4,5,13,11,0,2,0,3,0,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,63,412
101345,"San Mateo County, CA, USA","California, USA","United States","37.297233080805, -122.40661182185","Land (beach, shoreline and inland)",2019-09-21,"Pomponio State Beach",20,0,20,78,2,6,513,5,0,0,58,56,2,12,7,34,6,25,1,5,1,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,1,1,0,0,0,0,5,13,759
101346,"San Mateo County, CA, USA","California, USA","United States","37.47891030116, -122.45053170238","Land (beach, shoreline and inland)",2019-09-21,"Venice Beach",20,8,28,25,2,5,55,53,4,11,13,10,0,10,9,6,0,18,0,8,2,4,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,9,41,274
101347,"San Mateo County, CA, USA","California, USA","United States","37.49062940844, -122.16892210143","Land (beach, shoreline and inland)",2019-09-21,"Bedwell Bayfront Park",24,3,27,135,0.5,0,214,271,21,2,254,13,8,28,39,105,48,32,10,56,35,8,5,0,0,0,2,0,0,2,43,4,0,9,0,0,3,33,4,83,0,0,0,0,6,0,1,2,0,76,105,447,1969
101348,"San Mateo County, CA, USA","California, USA","United States","37.65827, -122.49338","Land (beach, shoreline and inland)",2019-12-12,"Pasifica rockway beach",1,0,1,1.06,0.2681,0,0,7,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17
101349,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,8.33,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
